FilePath	LastWriteTime	AlignFrom	AlignTime	Result	Message
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836265.jpg	2017-01-01 15:47:16	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836438.jpg	2017-01-01 15:47:16	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836586.jpg	2017-01-01 15:47:16	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836662.jpg	2017-01-01 15:47:16	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836751.jpg	2017-01-01 15:47:16	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836922.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256837115.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256837317.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256837493.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256837703.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256837865.jpg	2017-01-01 15:47:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256838102.jpg	2017-01-01 15:47:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256838275.jpg	2017-01-01 15:47:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256838514.jpg	2017-01-01 15:47:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256838591.jpg	2017-01-01 15:47:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256838778.jpg	2017-01-01 15:47:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256839071.jpg	2017-01-01 15:47:19	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256839274.jpg	2017-01-01 15:47:19	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256839345.jpg	2017-01-01 15:47:19	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256839504.jpg	2017-01-01 15:47:19	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256839665.jpg	2017-01-01 15:47:19	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833426998.jpg	2017-05-15 15:30:27	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833428227.jpg	2017-05-15 15:30:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833428554.jpg	2017-05-15 15:30:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833428840.jpg	2017-05-15 15:30:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833428930.jpg	2017-05-15 15:30:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833429262.jpg	2017-05-15 15:30:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833429731.jpg	2017-05-15 15:30:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833430258.jpg	2017-05-15 15:30:30	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833431205.jpg	2017-05-15 15:30:31	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833431702.jpg	2017-05-15 15:30:32	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833432640.jpg	2017-05-15 15:30:32	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833433025.jpg	2017-05-15 15:30:33	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833435545.jpg	2017-05-15 15:30:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833436211.jpg	2017-05-15 15:30:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833529204.jpg	2017-05-15 15:32:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833529443.jpg	2017-05-15 15:32:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833529579.jpg	2017-05-15 15:32:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833529698.jpg	2017-05-15 15:32:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833529957.jpg	2017-05-15 15:32:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530079.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530173.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530245.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530380.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530508.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530573.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530690.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833530864.jpg	2017-05-15 15:32:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531008.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531072.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531207.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531309.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531421.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531608.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531709.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833531954.jpg	2017-05-15 15:32:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532037.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532153.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532279.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532353.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532493.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532600.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532745.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532845.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833532953.jpg	2017-05-15 15:32:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533034.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533169.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533307.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533461.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533591.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533710.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533810.jpg	2017-05-15 15:32:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833533942.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534188.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534337.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534423.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534546.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534630.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534855.jpg	2017-05-15 15:32:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833534982.jpg	2017-05-15 15:32:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833535091.jpg	2017-05-15 15:32:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833535271.jpg	2017-05-15 15:32:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833535384.jpg	2017-05-15 15:32:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833535477.jpg	2017-05-15 15:32:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833537874.jpg	2017-05-15 15:32:24	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833544385.jpg	2017-05-15 15:32:25	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833545256.jpg	2017-05-15 15:32:25	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833545623.jpg	2017-05-15 15:32:25	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833547276.jpg	2017-05-15 15:32:27	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833547455.jpg	2017-05-15 15:32:27	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833547729.jpg	2017-05-15 15:32:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833548486.jpg	2017-05-15 15:32:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833549585.jpg	2017-05-15 15:32:30	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833550348.jpg	2017-05-15 15:32:30	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833550965.jpg	2017-05-15 15:32:31	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833552870.jpg	2017-05-15 15:32:33	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833553460.jpg	2017-05-15 15:32:33	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833553788.jpg	2017-05-15 15:32:33	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554363.jpg	2017-05-15 15:32:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554430.jpg	2017-05-15 15:32:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554508.jpg	2017-05-15 15:32:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554600.jpg	2017-05-15 15:32:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554710.jpg	2017-05-15 15:32:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833554989.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555085.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555184.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555274.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555510.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555672.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555819.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833555945.jpg	2017-05-15 15:32:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556012.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556153.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556241.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556349.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556476.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556545.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556650.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556827.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833556919.jpg	2017-05-15 15:32:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557002.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557128.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557259.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557404.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557464.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557631.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557822.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833557925.jpg	2017-05-15 15:32:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558020.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558136.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558208.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558310.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558494.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558623.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558731.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833558909.jpg	2017-05-15 15:32:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833559533.jpg	2017-05-15 15:32:39	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833559803.jpg	2017-05-15 15:32:39	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833560157.jpg	2017-05-15 15:32:40	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833561854.jpg	2017-05-15 15:32:41	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833562512.jpg	2017-05-15 15:32:42	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833562989.jpg	2017-05-15 15:32:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833563484.jpg	2017-05-15 15:32:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833563722.jpg	2017-05-15 15:32:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833563851.jpg	2017-05-15 15:32:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833563999.jpg	2017-05-15 15:32:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833564336.jpg	2017-05-15 15:32:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833564455.jpg	2017-05-15 15:32:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833564770.jpg	2017-05-15 15:32:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833565094.jpg	2017-05-15 15:32:45	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833565469.jpg	2017-05-15 15:32:45	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833565916.jpg	2017-05-15 15:32:46	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833566289.jpg	2017-05-15 15:32:46	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833567377.jpg	2017-05-15 15:32:48	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833568885.jpg	2017-05-15 15:32:49	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833572805.jpg	2017-05-15 15:32:52	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833573102.jpg	2017-05-15 15:32:53	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833573716.jpg	2017-05-15 15:32:53	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833574119.jpg	2017-05-15 15:32:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833574531.jpg	2017-05-15 15:32:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833576038.jpg	2017-05-15 15:32:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833576602.jpg	2017-05-15 15:32:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833576952.jpg	2017-05-15 15:32:57	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833577376.jpg	2017-05-15 15:32:57	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833577749.jpg	2017-05-15 15:32:57	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833578193.jpg	2017-05-15 15:32:58	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833579576.jpg	2017-05-15 15:32:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833580437.jpg	2017-05-15 15:33:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833580569.jpg	2017-05-15 15:33:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833580708.jpg	2017-05-15 15:33:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833580824.jpg	2017-05-15 15:33:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833580953.jpg	2017-05-15 15:33:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581106.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581212.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581349.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581460.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581531.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581599.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581676.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581839.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833581927.jpg	2017-05-15 15:33:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582096.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582194.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582256.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582528.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582741.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582832.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833582977.jpg	2017-05-15 15:33:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833583048.jpg	2017-05-15 15:33:03	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\Pictures\LINE\1494833583146.jpg	2017-05-15 15:33:03	None	None	None	
